"Ita_Word" "Eng_Word" "length" "WordClass" "ldt_acc" "ldt_rt" "nt_acc" "nt_rt" "ldt_rt_z" "nt_rt_z" "Auditory" "Gustatory" "Haptic" "Olfactory" "Visual" "mod_e" "mod_exc" "max" "min" "mean" "mag" "mink"
"fiducia" "trust" 7 "n" 1 545.8 1 594.185185185185 -0.502791369820701 0.270068529522063 2.93 0.26 0.89 0.32 2.79 "a" 37.134909596662 2.93 0.26 1.438 4.16306377563448 3.62479561907552
"fiducioso" "confident" 9 "a" 1 585.166666666667 1 607.6 -0.179158801259334 0.592133762164868 3.11 0.07 0.79 0.15 2.96 "a" 42.9378531073446 3.11 0.07 1.416 4.36866112212884 3.83747147994521
"fieno" "hay" 5 "n" 0.833333333333333 638.32 1 576.166666666667 -0.00472744566755756 0.31711179888363 0.84 0.81 3.81 3.44 4.63 "v" 28.2335550628234 4.63 0.81 2.706 7.01058485434703 5.81264499395504
"film" "movie" 4 "n" 0.966666666666667 571.379310344828 1 493.238095238095 -0.347705780489245 -0.253527405960477 4.54 0.04 0.18 0.04 4.93 "v" 50.256937307297 4.93 0.04 1.946 6.70463272670472 5.97588264243463
"finestra" "window" 8 "n" 0.966666666666667 560.068965517241 1 569.689655172414 -0.473517236399597 0.194007173550888 1.75 0.02 3.82 0.18 4.81 "v" 45.2741020793951 4.81 0.02 2.116 6.3893505147237 5.56552829021322
"fiore" "flower" 5 "n" 0.9 569.111111111111 1 495.884615384615 -0.428955017455432 -0.497095154467771 0.32 0.75 4.19 4.49 4.93 "v" 31.4032697547684 4.93 0.32 2.936 7.9174490841432 6.5758892848933
"fiorire" "blossom" 7 "v" 1 629.366666666667 1 549.407407407407 -0.033312055309444 0.076517519186687 0.47 0.14 1.4 2.7 4.3 "v" 46.1709211986681 4.3 0.14 1.802 5.28965972440572 4.67294806573135
"firmamento" "sky" 10 "n" 0.8 819.583333333333 1 694.6 1.18248408635546 1.16071231314438 0.31 0.02 0.16 0.02 4.09 "v" 88.4782608695652 4.09 0.02 0.92 4.10494823353474 4.09067545829232
"fischio" "whistle" 7 "n" 0.966666666666667 674.48275862069 1 587.615384615385 0.259334120128874 0.200337146679423 4.89 0.02 0.26 0.02 1.4 "a" 73.8998482549317 4.89 0.02 1.318 5.09318171676605 4.92819729000955
"fiume" "river" 5 "n" 0.966666666666667 542.793103448276 1 551.96 -0.530234837370478 -0.0763872223145817 3.93 0.46 2.46 1.37 4.77 "v" 33.1793687451886 4.77 0.46 2.598 6.80719472323218 5.71629088394307
"flaccido" "flabby" 8 "a" 0.8 774.041666666667 1 610.142857142857 0.915103965843918 0.493932031205864 1.18 0.63 4.54 0.23 4.14 "h" 40.205223880597 4.54 0.23 2.144 6.29232866274482 5.50071455179058
"flirtare" "flirt" 8 "v" 0.866666666666667 775 0.964285714285714 721.730769230769 1.00724937303635 1.05746127214451 3.72 0.58 2.42 1.04 4.16 "v" 30.0335570469799 4.16 0.58 2.384 6.19825781974258 5.17963693086937
"foglio" "sheet" 6 "n" 1 561.533333333333 1 534.153846153846 -0.462937528422533 0.0705505153695083 1.49 0.25 4.49 1.23 4.72 "v" 36.6995073891626 4.72 0.25 2.436 6.79955880921696 5.85637980297787
"folle" "mad" 5 "a" 0.966666666666667 577 1 532.230769230769 -0.329636292922819 -0.143601561376796 3.8 0.53 1.02 0.46 3.95 "v" 35.7581967213115 3.95 0.46 1.952 5.61919923120724 4.90222439614469
"forbici" "scissors" 7 "n" 0.9 617.777777777778 1 536.51724137931 -0.0516267084609587 -0.0647208593792492 1.79 0.07 4.3 0.16 4.79 "v" 42.4842484248425 4.79 0.07 2.222 6.68346467036372 5.80036677228765
"forchetta" "fork" 9 "n" 0.933333333333333 615.928571428571 1 521.481481481482 0.00238821837382565 -0.206643551297049 1.12 0.74 4.33 0.21 4.63 "v" 40.0725294650952 4.63 0.21 2.206 6.48320136969383 5.66969654154707
"forcina" "hairpin" 7 "n" 0.933333333333333 706.535714285714 1 622.928571428571 0.460250066457627 0.5092737997381 0.53 0.11 4.49 0.21 4.79 "v" 46.1994076999013 4.79 0.11 2.026 6.59100144135927 5.85368853995984
"forte" "strong" 5 "a" 0.966666666666667 548.793103448276 1 517.571428571429 -0.593042627913815 -0.171986617724264 3.28 2.72 3.14 2.65 4.09 "v" 9.06801007556675 4.09 2.65 3.176 7.19492876962656 5.57632327172104
"fortuito" "haphazard" 8 "a" 0.8 815.416666666667 0.964285714285714 601.96 1.18390844077091 0.245783787296705 1.51 0.27 0.71 0.39 2.8 "v" 44.5422535211268 2.8 0.27 1.136 3.29381238081345 2.95609632716138
"fortunato" "lucky" 9 "a" 1 633.133333333333 1 536.392857142857 -0.179999649545935 0.0180524532143072 2.42 0.05 0.26 0.11 3.33 "v" 53.160453808752 3.33 0.05 1.234 4.12643914289306 3.71127694145321
"fragranza" "fragrance" 9 "n" 0.866666666666667 695.961538461538 1 548.689655172414 0.477337713064659 0.0535903516943701 0.56 1.11 0.75 4.77 0.84 "o" 52.4283935242839 4.77 0.56 1.606 5.05635244024781 4.80718194261051
"fratello" "brother" 8 "n" 0.966666666666667 553.862068965517 1 505.25 -0.50257002091355 -0.308226110604129 3.54 0.21 2.74 1.79 4.14 "v" 31.6425120772947 4.14 0.21 2.484 6.35822302219732 5.21263240351702
"freddo" "cold" 6 "a" 0.966666666666667 597.275862068965 1 516.222222222222 -0.221692620785627 -0.212300378039641 0.75 1.93 4.79 0.37 2.4 "h" 43.1640625 4.79 0.37 2.048 5.75572758215675 5.08376000384114
"freezer" "icebox" 7 "n" 0.9 734.851851851852 1 599.695652173913 0.628928278265732 0.380693186803055 1.11 0.35 4.23 0.63 4.6 "v" 38.9194139194139 4.6 0.35 2.184 6.3878321831432 5.59007084074275
"frigido" "frigid" 7 "a" 0.933333333333333 714.571428571429 1 598.916666666667 0.662093704334301 0.385944020721196 1.61 0.1 2.37 0.14 2.71 "v" 37.6623376623377 2.71 0.1 1.386 3.94749287523106 3.34393613067004
"frittella" "pancakes" 9 "n" 0.966666666666667 710.896551724138 1 667.533333333333 0.69818907839298 0.685457383014493 0.95 4.91 3.46 4.26 4.65 "g" 21.7224355458036 4.91 0.95 3.646 8.76083900091766 6.9692754287011
"frustrato" "frustrated" 9 "a" 1 616.8 1 646.448275862069 0.00514374402432664 0.679006880784075 3.26 0.14 0.58 0.16 3.58 "v" 44.559585492228 3.58 0.14 1.544 4.88114740609214 4.32194728169143
"fucile" "shotgun" 6 "n" 0.933333333333333 623.428571428571 1 579.037037037037 -0.145867835010466 0.220825961793342 4.04 0.04 3.93 1.2 4.82 "v" 34.0698503207413 4.82 0.04 2.806 7.51268926550273 6.21744956833622
"fulmine" "lightning" 7 "n" 0.966666666666667 632.48275862069 1 562.217391304348 -0.0974168299282126 0.0935521776876538 2.07 0 0.19 0.14 4.84 "v" 66.8508287292818 4.84 0 1.448 5.26936428803323 4.96318628192274
"funerale" "funeral" 8 "n" 1 637.333333333333 1 581.827586206897 -0.00163601516168455 0.308813941131199 3.44 0.02 0.33 0.53 4.37 "v" 50.0575373993096 4.37 0.02 1.738 5.59648997140172 4.99126286137469
"fungo" "mushroom" 5 "n" 1 599.466666666667 1 539.28 -0.289093141907752 0.00388965890436741 0.28 4.56 3.89 3.54 4.73 "v" 26.1764705882353 4.73 0.28 3.4 8.42072443439399 6.72314205802097
"fuochi_d'artificio" "fireworks" 18 "n" 0.966666666666667 689.793103448276 1 649.068965517241 0.476600949921592 0.832261738323013 4.75 0.02 1 1.75 4.84 "v" 38.9967637540453 4.84 0.02 2.472 7.07467313732585 6.09937431547201
"fuoco" "fire" 5 "n" 0.966666666666667 518.965517241379 1 515.458333333333 -0.830736631773797 -0.211536300027675 2.74 0.25 3.84 2.16 4.77 "v" 32.8488372093023 4.77 0.25 2.752 7.05224786858772 5.80699297234551
"gamba" "leg" 5 "n" 0.9 587.740740740741 1 493.896551724138 -0.459716487761094 -0.454256108329322 0.53 0.14 4.74 0.42 4.88 "v" 44.2577030812325 4.88 0.14 2.142 6.83804796707364 6.06355048505755
"gattino" "kitten" 7 "n" 1 624.466666666667 1 503.481481481481 -0.0707230184468539 -0.313333940865529 4.14 0.04 4.3 2.19 4.81 "v" 30.8139534883721 4.81 0.04 3.096 7.97266580260329 6.48123271396493
"gatto" "cat" 5 "n" 0.966666666666667 516.034482758621 1 447.166666666667 -0.811053543913844 -1.0044259134335 3.95 0.21 4.32 2.35 4.88 "v" 29.7262889879058 4.88 0.21 3.142 7.97783805300659 6.47487620003507
"gelatina" "jelly" 8 "n" 0.966666666666667 675.034482758621 1 563.103448275862 0.193250592992798 0.212153552515836 0.84 3.95 4.25 1.53 4.47 "v" 24.1356382978723 4.47 0.84 3.008 7.52943556981531 6.1436129429314
"gelosia" "jealousy" 7 "n" 1 564.966666666667 1 551.75 -0.51266376526601 0.0848911818681187 3.14 0.21 0.82 0.35 3.46 "v" 40.7268170426065 3.46 0.21 1.596 4.76132334545765 4.17904116343514
"genere" "gender" 6 "n" 0.966666666666667 605.137931034483 1 544 -0.183036454096381 -0.0749495595132497 2.84 0.35 1.51 0.96 3.82 "v" 36.6033755274262 3.82 0.35 1.896 5.09727378115008 4.36241810285688
"gente" "people" 5 "n" 1 539.733333333333 1 479.5 -0.61265994137863 -0.503048313991411 4.18 0.11 2.49 1.89 4.79 "v" 34.7696879643388 4.79 0.11 2.692 7.08525228908611 5.89759281289302
"gentile" "gentle" 7 "a" 1 527.966666666667 1 514.666666666667 -0.682735815310481 -0.268589668909796 3.75 0.47 1.51 0.61 3.75 "v" 32.5074331020813 3.75 0.47 2.018 5.5675937351786 4.78039609994662
"gentilezza" "kindness" 10 "n" 0.933333333333333 604.535714285714 1 558.777777777778 -0.165323837313948 0.0524959979492767 3.75 0.3 1.7 0.39 3.81 "v" 35.2763819095477 3.81 0.3 1.99 5.63122544389763 4.83515901171961
"geranio" "geranium" 7 "n" 0.466666666666667 827.142857142857 1 660.3 1.18490245668569 0.692313189736226 0.21 0.14 3.51 4.23 4.61 "v" 35.1968503937008 4.61 0.14 2.54 7.17835635783011 6.00845755417613
"germe" "germs" 5 "n" 0.966666666666667 671.103448275862 1 516.964285714286 0.395045183114973 -0.251838999414401 0.28 0.26 0.96 0.81 1.58 "v" 33.9331619537275 1.58 0.26 0.778 2.0542881978924 1.75441248397399
"ghiacciaio" "glacier" 10 "n" 1 683.466666666667 1 607.033333333333 0.282637612759996 0.403473929575202 0.89 0.86 3.65 0.53 4.67 "v" 39.0566037735849 4.67 0.53 2.12 6.07815761559373 5.33638884375677
"ghigliottina" "guillotine" 12 "n" 0.833333333333333 902.36 1 674.36 1.39109961497398 0.91036729182108 2.72 0 2.65 0.25 4.54 "v" 44.6850393700787 4.54 0 2.032 5.9241033076745 5.09582590670237
"giacca" "jacket" 6 "n" 0.966666666666667 528.51724137931 1 567.766666666667 -0.679268219776196 0.0898053412686903 0.39 0.04 4.51 1.14 4.77 "v" 43.5944700460829 4.77 0.04 2.17 6.67430146157633 5.86558641905797
"giallo" "yellow" 6 "a" 0.966666666666667 563 1 530.137931034483 -0.411015443757053 -0.10411449990238 0.18 0.32 0.39 0.28 4.95 "v" 77.9411764705882 4.95 0.18 1.224 4.98676247679795 4.95163019462341
"giardino" "garden" 8 "n" 0.966666666666667 615.137931034483 1 522.384615384615 -0.0233170207201276 -0.2368332275229 1.72 0.09 2.88 3.14 4.77 "v" 37.1428571428571 4.77 0.09 2.52 6.6236998724278 5.52296213890803
"giarrettiera" "garter" 12 "n" 0.6 970.777777777778 1 782.357142857143 1.80157790935491 1.80270332732128 0.42 0.02 3.7 0.18 4.61 "v" 51.3997760358343 4.61 0.02 1.786 5.92885317747033 5.29795944942844
"ginnasta" "gymnast" 8 "n" 0.966666666666667 708.172413793103 1 561 0.592653975521036 0.115298710164596 1.68 0.02 1.63 0.46 4.63 "v" 54.750593824228 4.63 0.02 1.684 5.20847386477075 4.76840607348277
"giocattolo" "toy" 10 "n" 1 570 1 583.51724137931 -0.288839861415458 0.267624312670313 2.68 0.21 4.28 0.77 4.75 "v" 35.7762017336485 4.75 0.21 2.538 6.97856002338591 5.89914047614868
"gioco" "game" 5 "n" 1 559.366666666667 1 504.379310344828 -0.534186171825292 -0.353932896161498 3.88 0.58 3.3 0.7 4.47 "v" 30.0850734725445 4.47 0.58 2.586 6.83752148077065 5.68980229585809
"gioia" "joy" 5 "n" 0.966666666666667 545.034482758621 1 511 -0.522106470365462 -0.231054204663403 3.6 1.11 1.26 1.18 3.95 "v" 25.5855855855856 3.95 1.11 2.22 5.72491047964944 4.8388188099515
"gioiello" "jewel" 8 "n" 0.966666666666667 623.51724137931 1 544.103448275862 -0.107698919771072 -0.0267763842204664 0.7 0.12 4.26 0.32 4.81 "v" 45.9353574926543 4.81 0.12 2.042 6.47228707645141 5.73849913411636
"gioioso" "joyful" 7 "a" 1 526.8 1 563.461538461538 -0.660156864890747 -0.081052916573042 3.95 0.6 0.88 0.58 4.21 "v" 35.518590998043 4.21 0.58 2.044 5.8989321067461 5.15940932284771
"giovane" "young" 7 "a" 0.966666666666667 566.724137931035 1 524.928571428571 -0.464843514110092 -0.22002175866864 3.14 0.33 1.95 0.91 4.49 "v" 38.4473197781885 4.49 0.33 2.164 5.89569334344995 5.06166796548073
"gioventù" "youth" 8 "n" 1 606.533333333333 1 496.423076923077 -0.17067056235246 -0.538742122477377 3.31 0.25 1.29 0.77 4.29 "v" 40.7669021190716 4.29 0.25 1.982 5.62847226163548 4.90261039586233
"gioviale" "jolly" 8 "a" 0.833333333333333 715.28 0.964285714285714 613.423076923077 0.559446134518945 0.3967946411435 3.59 0.61 0.83 0.5 3.76 "v" 35.0914962325081 3.76 0.5 1.858 5.32322270809704 4.64698880855331
"giustizia" "justice" 9 "n" 1 654.666666666667 1 610.740740740741 0.0843764705102417 0.311836455566279 2.65 0.18 0.46 0.21 3.02 "v" 43.558282208589 3.02 0.18 1.304 4.05351699145322 3.58993231354655
"gloria" "glory" 6 "n" 1 599.333333333333 1 500 -0.209601948014344 -0.614553578795854 2.86 0.3 0.29 0.26 3.07 "v" 41.4454277286136 3.07 0.26 1.356 4.22447629890381 3.74198737160351
"godimento" "enjoyment" 9 "n" 0.966666666666667 692.310344827586 1 551.333333333333 0.453481564171355 0.121720556456428 3.23 2.14 2.65 1.68 3.54 "v" 14.0483383685801 3.54 1.68 2.648 6.11465452826241 4.80894933418485
"goffo" "clumsy" 5 "a" 0.933333333333333 642.428571428571 1 556.32 0.137006414683495 0.170464529326427 2.35 0.09 0.82 0.16 4.35 "v" 54.8262548262548 4.35 0.09 1.554 5.01508723752638 4.57642225183098
"golfista" "golfer" 8 "n" 0.633333333333333 876.736842105263 1 624.5 1.25683607378869 0.490567668066548 2.34 0.02 1.44 0.35 4.54 "v" 52.0138089758343 4.54 0.02 1.738 5.31824219079951 4.78296092584291
"gomito" "elbow" 6 "n" 0.966666666666667 607.620689655172 1 563.62962962963 -0.0810479089180717 0.226480200761048 0.36 0.09 4.55 0.14 4.71 "v" 46.9035532994924 4.71 0.09 1.97 6.56078501400556 5.8356662251721
"gomma" "rubber" 5 "n" 1 550 1 482.4 -0.565192616751732 -0.507083989720095 1.16 0.98 4.25 1.6 4.61 "v" 28.8095238095238 4.61 0.98 2.52 6.6468488774757 5.6601498085351
"gonna" "skirt" 5 "n" 0.966666666666667 591.551724137931 1 508.296296296296 -0.242055219396417 -0.291765623536538 0.42 0.04 4.09 0.6 4.75 "v" 47.5757575757576 4.75 0.04 1.98 6.31099041355634 5.60280425027401
"graffetta" "clip" 9 "n" 0.9 783.111111111111 1 542.103448275862 1.01886607213086 -0.0974747417579274 0.61 0.04 4.46 0.21 4.81 "v" 47.0878578479763 4.81 0.04 2.026 6.59132004988379 5.85034924254879
"granata" "grenade" 7 "n" 0.9 636.814814814815 1 525.357142857143 0.0783929426301601 -0.074434813848052 4.12 0.02 2.42 1.04 4.33 "v" 36.127409891031 4.33 0.02 2.386 6.5315924551368 5.50043660445873
"grasso" "fat" 6 "a" 0.933333333333333 556.071428571429 1 472.172413793103 -0.463364567914137 -0.761698623748282 0.65 2.63 3.81 1.19 4.68 "v" 31.0956790123457 4.68 0.65 2.592 6.72116061406064 5.62481340220513
"grato" "grateful" 5 "a" 0.9 639.444444444444 1 495.620689655172 0.0537554853860686 -0.474358426235146 3.25 0.19 0.68 0.26 3.23 "a" 40.2102496714849 3.25 0.19 1.522 4.64343622762282 4.08895019913823
"grattacielo" "skyscraper" 11 "n" 0.966666666666667 694.172413793103 1 555.103448275862 0.558796792979841 -0.0117620386778266 0.44 0.02 1.91 0.3 4.82 "v" 64.0854472630174 4.82 0.02 1.498 5.21195740581214 4.91951444687176
"grave" "severe" 5 "a" 1 590.733333333333 1 496.166666666667 -0.206886443582871 -0.455448535061511 3.25 0.3 0.66 0.68 3.45 "v" 37.7697841726619 3.45 0.3 1.668 4.84282975129211 4.2362077088936
"grazioso" "pretty" 8 "a" 0.966666666666667 604.413793103448 1 522.266666666667 -0.238416771503692 -0.318786731669787 2.28 0.74 1.47 1.19 4.47 "v" 36.7487684729064 4.47 0.74 2.03 5.41330767645808 4.73907191915809
"grezzo" "crude" 6 "a" 0.966666666666667 647.172413793103 1 497.428571428571 0.0628917618912636 -0.325730882079751 1.63 0.89 3.84 0.58 3.98 "v" 31.1355311355311 3.98 0.58 2.184 5.86271268270926 4.99864928848187
"grossolano" "coarse" 10 "a" 0.9 702.37037037037 1 587.214285714286 0.490329124537179 0.224742347399432 2.12 1.11 2.3 0.61 3.56 "v" 30.4123711340206 3.56 0.61 1.94 4.90532363866035 4.08979727715149
"grumo" "lump" 5 "n" 0.6 771.055555555556 1 517.47619047619 0.905036988869647 -0.0828221086607231 0.34 1.02 3.61 0.3 4.29 "v" 41.7364016736402 4.29 0.3 1.912 5.71683478858712 5.02820040837032
"guardia" "watch" 7 "n" 0.933333333333333 572.357142857143 0.964285714285714 557.357142857143 -0.391407668282161 0.0740191347769601 1.88 0 1.32 0.19 4.47 "v" 56.8702290076336 4.47 0 1.572 5.0292941850721 4.61460578050399
"guarire" "heal" 7 "v" 0.966666666666667 701.137931034483 1 527.034482758621 0.204583021465458 -0.159369118385878 1.3 0.37 1.77 0.6 3.14 "v" 38.5793871866295 3.14 0.37 1.436 3.89607494794441 3.39028454841542
"guerra" "war" 6 "n" 1 575.733333333333 1 514.533333333333 -0.396766489629695 -0.312150263341979 3.84 0.25 1.19 1.11 4.35 "v" 38.1750465549348 4.35 0.25 2.148 6.03148406281572 5.2171572578163
"gufo" "owl" 4 "n" 0.9 562.62962962963 1 566.181818181818 -0.412493494925439 -0.00659042148721265 4.09 0.09 2.54 0.46 4.68 "v" 38.7015177065767 4.68 0.09 2.372 6.730661185946 5.72261753234414
"gusto" "taste" 5 "n" 1 557.433333333333 1 579.875 -0.607262417177196 0.144200938935399 0.53 4.88 0.6 1.65 1.09 "g" 49.7142857142857 4.88 0.53 1.75 5.32596470134754 4.96463448584628
"hamburger" "hamburger" 9 "n" 1 604.4 1 553.037037037037 -0.0424420588079299 -0.0138379518465866 0.53 4.86 3.95 4.21 4.63 "g" 23.8173817381738 4.86 0.53 3.636 8.86927279995378 7.05025947437934
"handicap" "handicap" 8 "n" 0.866666666666667 692.038461538462 1 629.344827586207 0.441720086486304 0.524400329098075 2.61 0.04 1.32 0.25 4.3 "v" 50 4.3 0.04 1.704 5.20659197556329 4.63542649703985
"hotel" "hotel" 5 "n" 0.933333333333333 595.642857142857 1 514.37037037037 -0.0503936265472464 -0.216781647878435 1.61 0.21 1.98 1.16 4.75 "v" 46.7559217301751 4.75 0.21 1.942 5.51948367150407 4.94169208045092
"humor" "humor" 5 "n" 0.966666666666667 611.965517241379 1 687.210526315789 0.0139349542765914 1.12976516102004 4.26 0.09 0.23 0.05 2.6 "a" 58.2295988934993 4.26 0.05 1.446 4.9971091643069 4.5612657593459
"idea" "idea" 4 "n" 0.966666666666667 588.689655172414 1 562.793103448276 -0.123826254239583 0.144793149728712 2.28 0.39 0.28 0.28 1.28 "a" 44.3458980044346 2.28 0.28 0.902 2.67314421608712 2.41316417769506
"identità" "identity" 8 "n" 1 550 1 611 -0.486024816027843 0.260387323379662 2.69 0.66 1.04 0.84 3.33 "v" 31.1915887850467 3.33 0.66 1.712 4.53296812254399 3.87967089885871
"idiota" "idiot" 6 "a" 1 562.6 1 548.392857142857 -0.40309656390779 0.0955936317018024 3.75 0.19 0.56 0.27 3.75 "a" 41.7840375586854 3.75 0.19 1.704 5.34299541455914 4.72772071408928
"idolo" "idol" 5 "n" 1 641.7 1 564.071428571429 0.0447814989523276 0.211998368806723 2.77 0.16 1.07 0.47 4 "v" 45.3364817001181 4 0.16 1.694 5.00642587081842 4.42402312801353
"idrante" "hydrant" 7 "n" 0.966666666666667 697.206896551724 1 578.423076923077 0.416079408119285 0.34164739035512 2.39 0.14 3.46 0.26 4.7 "v" 41.6438356164384 4.7 0.14 2.19 6.31354892275335 5.41655839888791
"ignoranza" "ignorance" 9 "n" 0.9 658.703703703704 1 618.222222222222 0.0046127575524281 0.662402338058827 3.84 0.35 0.49 0.37 2.81 "a" 44.4020356234097 3.84 0.35 1.572 4.81053011631774 4.29124452458027
"imbarazzato" "embarrassed" 11 "a" 1 654.933333333333 1 575.535714285714 0.162707382369145 0.154446888045796 3.16 0.16 0.75 0.28 3.96 "v" 45.7280385078219 3.96 0.16 1.662 5.13163716566166 4.54847277971706
"immaginare" "imagine" 10 "v" 1 590.3 1 614.407407407407 -0.157874914802519 0.461954076493405 1.7 0.86 0.91 0.84 2.37 "v" 22.9041916167665 2.37 0.84 1.336 3.28332148898033 2.72376748683656
"immaturo" "immature" 8 "a" 0.9 616.962962962963 1 559.962962962963 -0.0204004367816 0.193881588523289 3.35 0.77 0.81 0.53 3.51 "v" 33.2218506131549 3.51 0.53 1.794 5.00724475135778 4.34405365349588
"immondizia" "dirty" 10 "n" 0.966666666666667 785.655172413793 1 763.291666666667 0.873565491470474 1.38300179188436 0.64 0.21 2.59 4.3 4.66 "v" 35.8870967741936 4.66 0.21 2.48 6.88239783796316 5.8318803310779
"immorale" "immoral" 8 "a" 1 660.933333333333 1 638.137931034483 0.216947556548948 0.454267398667713 3.53 0.37 0.82 0.32 3.7 "v" 38.6727688787185 3.7 0.32 1.748 5.20217262304895 4.56729745550407
"impaurito" "afraid" 9 "a" 0.933333333333333 632.642857142857 1 587.592592592593 0.252045905330794 0.395490929018864 3.51 0.12 1.04 0.28 4.28 "v" 45.0704225352113 4.28 0.12 1.846 5.64029254560435 4.9704233493204
"impegnato" "engaged" 9 "a" 0.933333333333333 602.178571428571 1 591.851851851852 -0.225944152472873 0.282826436661093 2.7 0.18 0.42 0.18 3.53 "v" 47.7888730385164 3.53 0.18 1.402 4.47125262091061 3.99490453264264
"impiego" "employment" 7 "n" 1 653.4 1 623.92 0.234978051464656 0.657515003374928 2.26 0.14 0.72 0.35 3.04 "v" 44.5468509984639 3.04 0.14 1.302 3.87423540843868 3.42156156245839
"impotente" "impotent" 9 "a" 1 646.033333333333 1 590.107142857143 0.108686495383502 0.293761063743877 2.12 0.09 1.12 0.11 3.77 "v" 51.0402219140083 3.77 0.09 1.442 4.47011185542375 4.0107574807169
"impressionato" "impressed" 13 "a" 0.966666666666667 724.827586206897 1 661.392857142857 0.529972139941937 0.901660260290268 2.88 0.7 0.93 0.82 3.95 "v" 35.0215517241379 3.95 0.7 1.856 5.09158128679097 4.43471966493193
"incentivo" "incentive" 9 "n" 0.966666666666667 696.103448275862 1 547.758620689655 0.410464163829919 0.0151561831840849 2.73 0.46 0.98 0.5 2.93 "v" 32.5 2.93 0.46 1.52 4.17849255114808 3.60019808580818
